,mu,variance,a,b
ARSI,0.199931456032561,0.0254901741224358,1.5681566912529257,7.843471569563993
TCOF1,27.1349157959357,53.496183238464205,13.763667063318872,0.5072308743032993
CD74,52.89714807108529,155.96926341390198,17.94012623262103,0.33915110524507625
RPS14,42.183887327944895,83.81871579559468,21.230107538706473,0.5032752760232815
NDST1,148.41751488688,1407.2850025173,15.652663593937831,0.10546372243106136
SYNPO,8.486958385619088,8.54261777884613,8.431661640954188,0.9934845038525698
MYOZ3,14.601638575570998,16.3337924124265,13.053174897055616,0.8939527457482743
RBM22,66.71123011262841,171.10385524603802,26.009865275920543,0.389887358275483
DCTN4,44.08283849152221,161.39555917907003,12.040583144629924,0.273135386845507
SMIM3,77.1782786878793,261.071819942064,22.8155099334191,0.29562087055204345
IRGM,3.89580549769923,2.15779700306162,7.033701712611995,1.8054550507631686
ZNF300,7.85763621309198,6.953573725787799,8.879239552507858,1.1300140795158902
GPX3,12.545319020876,12.259694994895801,12.837597460709981,1.0232978084772189
TNIP1,90.15649514478339,416.166411370785,19.53111398399115,0.21663568390303883
ANXA6,30.1646291575582,96.14836141661512,9.463550275915283,0.3137300387975779
CCDC69,81.95206134336678,225.93994567325294,29.725334041372292,0.3627161239645654
GM2A,42.9067032005179,120.946511510003,15.221482261479471,0.35475767481701415
SLC36A3,0.0031205212487711,3.2966477860749,2.953804438910328e-06,0.0009465740507530827
SLC36A2,0.0124907001555657,0.0089358288420467,0.017459778285157268,1.397822225151839
SLC36A1,42.0087019898818,82.9280804896048,21.28025914088186,0.506567880769261
FAT2,0.0009999999999999998,0.18225077380950996,5.486945153084552e-06,0.005486945153084553
SPARC,55.346055883691996,694.7055280735038,4.409329965136904,0.0796683683188369
ATOX1,25.2555983440954,51.938096884079904,12.280874463726974,0.4862634532116783
G3BP1,91.9460015668908,324.375485810592,26.06259589257355,0.2834554569902965
GLRA1,0.020952917116231897,0.2911584003009449,0.0015078552953509232,0.07196397938226994
NMUR2,0.001,0.010363128217927498,9.649595942179589e-05,0.0964959594217959
GRIA1,0.20795368771952996,9.999999999999998e-05,432.44736236151795,2079.5368771953
FAM114A2,63.2841923116398,169.408556341356,23.640417479662666,0.37355959863162397
MFAP3,62.442723932355406,158.905234128344,24.537226816223964,0.39295574041269077
GALNT10,94.8861946773711,498.47949996980805,18.06170552830615,0.190351247509914
SAP30L,124.89647211770098,634.4221159482499,24.58793342053051,0.19686651675284414
HAND1,0.703164788283132,0.5347763551321941,0.9245747586559593,1.3148763619313595
LARP1,157.944645703873,868.006562799525,28.7400028705585,0.1819625017516739
FAXDC2,51.3318735437046,277.710886836044,9.488145284929066,0.1848392554160475
CNOT8,102.221864741682,423.899567609325,24.650437107539204,0.24114642371112743
GEMIN5,33.9839928626999,50.10974838413131,23.047646578440492,0.6781912493789714
MRPL22,32.9174111593872,75.8635391348682,14.282960824037376,0.4339029200953503
KIF4B,0.03144869689685,0.0380158463091839,0.02601600733720913,0.8272523158126457
SGCD,0.480841110003754,0.0224922277518507,10.279469673723986,21.37810070699598
TIMD4,0.001,0.15422921898473,6.483855695975537e-06,0.006483855695975537
HAVCR1,0.0672670466097725,0.323880049158469,0.013970775820734083,0.2076912325552349
HAVCR2,5.868033331956621,6.539659256230421,5.265383689853315,0.8972995536986222
MED7,56.22671210876409,238.81847904532597,13.237849797886955,0.23543702452812573
FAM71B,0.0521593095641,3.5637422669830596,0.000763409183489235,0.014636105996592243
ITK,3.4115274637495405,1.4335460089610401,8.118692782209598,2.3797823316616387
CYFIP2,78.59020652930542,323.932127272956,19.067020657430565,0.24261318934593568
FNDC9,0.0889924468874418,0.020432662886690295,0.38759782055489994,4.355401319003354
NIPAL4,3.15044690930049,4.02468894127704,2.466107536045181,0.782780223581912
ADAM19,84.7580645445837,354.89568789287796,20.242369097232366,0.2388252870803185
SOX30,19.9261650576858,24.078981573665704,16.48957007136796,0.8275335481579634
C5orf52,9.433858993996722,10.970377116032303,8.112546595007208,0.8599393525141369
THG1L,15.1836967060975,12.587295568730898,18.315661565576512,1.2062715635133354
LSM11,41.1301272352152,84.75274567103729,19.96026621899866,0.485295513550196
CLINT1,68.3249605823341,168.148693094937,27.76292906387194,0.40633655441947286
EBF1,17.358131941975,28.651520811561397,10.516186784522478,0.6058363203872474
RNF145,103.972524900041,472.94015750479696,22.857619008552888,0.2198428770536078
UBLCP1,52.77860392995459,137.503888395812,20.258198261103576,0.3838335376962481
IL12B,0.0022996548974589,0.0087831623338007,0.0006021080388159321,0.2618253893143952
ADRA1B,0.730507104100366,0.0001,5336.40629141103,7305.07104100366
TTC1,30.1545388563274,53.3863599950588,17.0323695738372,0.5648360154001578
PWWP2A,63.00930131275,164.90982642634202,24.07480583756615,0.3820833644555044
FABP6,8.29585167340039,4.25630168584082,16.169238006789605,1.9490751092662664
CCNJL,81.29489537966819,340.81377098151495,19.39141131462569,0.2385317211377514
C1QTNF2,10.326931024754401,9.441343630734442,11.295585518450093,1.0937988731960886
C5orf54,25.62525556202,30.296879586412597,21.673972091612033,0.845805109695597
SLU7,47.784323994730705,176.60556118752103,12.929047105198054,0.27057089070934165
PTTG1,16.8027746112663,12.466939909356002,22.646554542637542,1.3477866046868814
ATP10B,0.0233837173446486,0.012063272267022,0.045327521815886625,1.9384224136740986
GABRB2,5.9820280931043195,0.07673910009503519,466.3158684734755,77.95280483737834
GABRA6,0.026601438888693603,0.686917609170689,0.001030162193400785,0.03872580719077698
GABRA1,0.16246721495159,1.4867923633609201,0.01775338412046888,0.1092736409974087
GABRG2,0.0050049332220891,0.005129371268329699,0.0048835140307026586,0.9757400976199718
CCNG1,134.691914068702,858.52981285594,21.13137068023378,0.1568867056819413
NUDCD2,56.9437330397501,196.08493760401302,16.536653820145162,0.2904034024007804
HMMR,56.7301476659897,198.55742810104599,16.208457598308517,0.28571153549148354
MAT2B,87.497785539288,354.45697840250494,21.598848212223917,0.24685022688403543
TENM2,0.775572200106397,1.21805183597521,0.49383139519369296,0.6367316867803495
WWC1,7.445325529058689,28.186343613437796,1.966657080247383,0.26414655377681345
RARS,44.25416594299671,72.86993538761722,26.875709342855895,0.6073034881614128
PANK3,63.133042532482804,170.954943006074,23.31480441174882,0.36929638548234134
SLIT3,0.46205738382041,0.014381187179802404,14.845577299960793,32.12929350292753
SPDL1,39.103903199043,53.1476838070913,28.77106086034367,0.7357593106216515
DOCK2,61.36330992226479,265.153944346098,14.201017502877413,0.23142522006826718
FAM196B,0.49200188235629305,0.033599606955944106,7.20442511602987,14.643084456357101
FOXI1,0.022760613113390695,9.999999999999999e-05,5.180455092974525,227.60613113390698
C5orf58,0.0032377918397639,0.0019379979887008,0.005409343074019143,1.6706889576982789
LCP2,240.003463232101,2147.83446555949,26.818483121974573,0.11174206722191807
KCNIP1,0.366026639325124,0.0001,1339.7550069564443,3660.26639325124
KCNMB1,4.712785999914871,0.44477535760915005,49.93611156963227,10.595879288924701
GABRP,0.157818719633241,0.038072001328139704,0.6542011819133476,4.1452698604681535
RANBP17,20.137907155068497,69.54488622532809,5.83127425461894,0.28956704436643854
TLX3,1.2816635143906,2.68862874314698,0.6109662289027546,0.4766978399890352
NPM1,71.4092619544823,254.75501935997198,20.016416970684,0.28030561334526694
FGF18,6.97214508414039,14.643068831941703,3.3197144418433435,0.47613961008854105
FBXW11,98.82982645332902,401.4686999468711,24.329006465728725,0.24617068893890806
STK10,138.184419028019,795.57037227247,24.0015645725573,0.17369226387014455
EFCAB9,0.001,0.176590138054719,5.662830388014848e-06,0.005662830388014848
UBTD2,52.04110925551608,139.65786187843997,19.39222766350155,0.3726328654581104
SH3PXD2B,8.52563587169656,6.0391459212408005,12.035885200439905,1.4117287415941238
NEURL1B,24.547008615184296,78.03724742570068,7.721385003073381,0.3145550288476733
DUSP1,147.547833708301,1019.2902324813901,21.358355587312982,0.1447554670950846
ERGIC1,62.154870051477495,341.16151722332,11.323750411706706,0.18218605239345242
RPL26L1,39.72493604201151,92.09780873132351,17.134724107775487,0.4313342151049529
ATP6V0E1,63.495581246659896,159.20230279441398,25.32431231888343,0.398835821669332
CREBRF,82.11313237924779,244.71143682159698,27.553131952910867,0.3355508571473555
BNIP1,34.402084785411,61.35983459688289,19.287917664020714,0.5606613024859529
NKX2-5,0.187311830484074,2.14958319551322,0.016322104635227964,0.08713867454632417
STC2,1.5010624959929102,0.6397360675766381,3.522059691603274,2.3463777830739363
BOD1,36.40255817542919,92.14947965785589,14.380398528951824,0.39503813055254533
CPEB4,215.767724837519,2971.6057454244205,15.666853233557061,0.07260980874389242
C5orf47,3.06996530762419,1.35272508960912,6.967185766281175,2.269467263678298
HMP19,0.10530501964992801,0.038151642523140204,0.29065975748608464,2.760170013284674
MSX2,3.2048643353342596,1.9841037632801295,5.176722910356857,1.6152705290150566
DRD1,0.7565704507029989,9.999999999999999e-05,5723.988468769389,7565.70450702999
SFXN1,51.1096570362803,118.94904607224902,21.960638850180963,0.4296768971584402
HRH2,65.8317999528914,303.0387339883229,14.301227529562304,0.21723889578890634
CPLX2,10.2462700141879,14.8896735376227,7.050930226130954,0.6881460488907287
THOC3,50.2599154598821,128.74239894977498,19.621034893251927,0.3903913230596977
FAM153B,1.82992850588851,0.132501696705691,25.272418541939537,13.810604327226805
KIAA1191,53.5165101155448,119.76643638233598,23.913351198029083,0.4468406319171219
ARL10,28.489954853239496,82.85721866952149,9.79609912779024,0.3438439681021944
NOP16,44.6981175464937,91.69624419710301,21.78847923046437,0.48745854247218845
HIGD2A,44.6981175464937,91.69624419710301,21.78847923046437,0.48745854247218845
CLTB,33.353593838795796,57.84116332059899,19.233054075991856,0.5766411310561863
FAF2,81.1561448040323,284.31766041192,23.16535606655874,0.28544180015568893
RNF44,110.227880539472,625.565738886671,19.42271594005129,0.17620511112972115
CDHR2,58.8622006763159,176.116807170587,19.673072230425536,0.334222506198979
GPRIN1,30.8353347530461,104.647624815773,9.085900143517646,0.29465871592719084
SNCB,0.569324085411848,1.3343863596408199,0.24290559618526375,0.4266561039825784
EIF4E1B,0.73220511212134,0.905038526014204,0.5923773527937196,0.8090319815952769
TSPAN17,16.103407416635097,22.901619477657697,11.32320492352625,0.7031558371819608
UNC5A,1.62338568591821,0.2472777203634,10.657575948901398,6.565030135074353
HK3,53.4827809875498,257.291444856045,11.117384271220605,0.20786847777808354
UIMC1,115.669195609047,490.387937592669,27.28322168470073,0.2358728401372819
ZNF346,64.483474089242,201.560741682525,20.629604733085017,0.3199208017938774
FGFR4,5.50149028204956,5.34868669479323,5.65865922805856,1.0285684310889025
NSD1,104.54608443827799,465.36792958271894,23.48654274731832,0.22465253360286608
RAB24,100.849606987896,528.4095086126131,19.24765369252538,0.19085501934415558
PRELID1,111.01740566356499,614.477394086643,20.057474007791917,0.18066963363002292
MXD3,72.4565579001343,481.546886614661,10.902267107660863,0.15046625762553173
LMAN2,49.9631455916377,129.988785911711,19.204086721039882,0.3843650453476264
RGS14,66.231516892645,348.809469112711,12.575959709635267,0.18987878127598531
SLC34A1,0.001,9.999999999976691e-05,0.01000000000002331,10.00000000002331
PFN3,11.8753209515691,7.79670026650228,18.087555360909267,1.5231213905439194
F12,0.97445882823571,0.0001,9495.700079265129,9744.5882823571
GRK6,95.02018471538959,468.8912298805959,19.25571417841611,0.20264867129117914
PRR7,24.2213893722964,35.51247956414521,16.52026865836549,0.6820528915348189
DBN1,30.914697913194505,71.46605618665612,13.373041665653309,0.43257875924272404
PDLIM7,99.42963936448258,488.74150379753,20.22797963204415,0.20344013878893558
DOK3,150.866356424654,1099.57346851774,20.69953318492927,0.13720443494151113
DDX41,48.1845205999267,99.080049497437,23.4330527409034,0.48631910101309683
FAM193B,55.143465988859504,144.18259625504004,21.08993679019156,0.3824557708152097
TMED9,33.3614316126706,51.407266013929906,21.65034644996118,0.6489633508934438
B4GALT7,43.5330321561588,93.5419724229324,20.25962078435449,0.46538501411251404
FAM153A,1.2062637455349499,0.25300516160842595,5.751156278953747,4.767743621775885
PROP1,0.013270908845359398,0.009533412450821599,0.018473660139047103,1.3920418227804356
N4BP3,6.80188317812641,5.4162189475237,8.542050315383152,1.2558360812271514
RMND5B,62.7439346492101,164.45254412952804,23.93882901661648,0.3815321616416648
NHP2,21.0275869962079,29.277346212804602,15.102441719588333,0.7182203893538471
HNRNPAB,76.0211009769252,237.36953868230697,24.346880504657722,0.3202647711198996
AGXT2L2,66.7815985675017,213.66376510202497,20.872897681557696,0.31255462776111487
COL23A1,26.3117520994981,53.7573727193981,12.878387903351282,0.4894538324415476
CLK4,113.72037722318701,451.18610580211714,28.6629486801082,0.25204760465975634
ZNF354A,40.38257667603461,95.89648012456192,17.00534260358249,0.42110593239273064
ZNF354B,42.6795605945988,122.052016118231,14.924332677827392,0.349683372319351
ZFP2,13.718693632430398,23.5904371958698,7.977917213566384,0.5815362181940511
ZNF454,3.20044660617944,1.93264986863235,5.29990384976142,1.6559888359106933
GRM6,0.41639839392597994,0.022314981580827096,7.770009660823974,18.66003753656454
ZNF879,36.4012115508812,81.2737763038968,16.303514646808352,0.4478838465038309
ZNF354C,33.4287002498272,76.4838314341754,14.610643575754137,0.43706885001697493
ADAMTS2,2.9984483225520804,0.7279506002637991,12.350690197600336,4.119027199737846
RUFY1,123.89968075870901,646.9031984925051,23.730182394959765,0.19152738933342048
HNRNPH1,113.287338028291,518.278806295202,24.76277401593429,0.21858377508835397
C5orf60,0.06722760230632958,0.06750270767820898,0.06695361811859583,0.9959245283435022
CANX,61.33680186455631,173.57592449373604,21.674683709419664,0.35337159829887477
CBY3,50.1804154952547,142.66895963634298,17.649768426817296,0.3517262312920933
MAML1,69.27746972232191,255.49534072227704,18.7845609926176,0.27114964024970767
LTC4S,21.4302520988,90.4739035546109,5.0761124144589465,0.23686666825273542
MGAT4B,128.73817228509498,829.2121090580027,19.987065820993084,0.15525360867118
SQSTM1,243.379215141521,3272.65899728591,18.099484979041932,0.07436742274198468
C5orf45,50.500151315053,119.968018081515,21.257876254239807,0.4209467833397025
TBC1D9B,26.4046920195878,40.8763620618832,17.05650222966938,0.6459648238660141
RNF130,75.38874426948782,357.64861295806804,15.891191959401167,0.21078998083050485
RASGEF1C,2.0953067371552,1.68617602785687,2.603708183627812,1.2426381958580772
MAPK9,74.5885945024453,320.44632511806304,17.361592234832003,0.23276470552428524
GFPT2,9.34210245301694,10.5185040142164,8.297270992596266,0.8881588522845566
CNOT6,63.3500315964879,188.354760141209,21.306743191769147,0.33633358429059385
SCGB3A1,6.30412938343945,22.3085218267053,1.781473805923343,0.2825883952513986
FLT4,2.92682974936956,0.515016403371954,16.633125325151873,5.682983551993297
MGAT1,159.95995415370604,1064.3266919513803,24.040726523491706,0.1502921568756571
ZFP62,49.92355109835199,122.67462591910997,20.31684169074371,0.4069590652860105
BTNL8,18.210895402619204,34.35189781679631,9.654101590945697,0.5301277821604085
BTNL3,0.0009999999999999998,0.0041516342364969995,0.0002408690031527835,0.24086900315278353
BTNL9,5.81623801741775,2.80091740995496,12.077694456474367,2.0765474900280183
TRIM7,19.2545873961142,52.48271911519341,7.064023016430818,0.36687480604525546
TRIM41,60.1272528661496,185.842980071204,19.4534468605956,0.3235379288639926
GNB2L1,125.391755003987,698.230692589727,22.518477617566752,0.17958499437902234
TRIM52,96.1382226798982,430.158465390173,21.486402346322024,0.22349489877572568
DUSP22,78.68286157965728,371.638650348865,16.658635210713136,0.21171872598771965
IRF4,27.4813694576889,54.3366075636699,13.899021325264869,0.5057615977494935
HUS1B,0.001,0.0345811916428099,2.8917453462246994e-05,0.028917453462246997
EXOC2,68.88508001843711,278.13792512417405,17.06043592231451,0.24766518261644296
FOXQ1,12.7954003006873,23.2033781211881,7.055966937216186,0.551445579771129
FOXF2,1.41758124911284,0.12348992376836199,16.272879086116667,11.47932726699134
FOXC1,57.7245202542168,195.71721314943701,17.025177218496843,0.29493839261926386
GMDS,95.7737643621742,411.863149300827,22.27102365354261,0.23253783331856318
C6orf195,8.84973867507667,3.25395463526651,24.068520737300716,2.719687170547123
MYLK4,0.52754607410591,0.00010000000000000002,2783.048603045583,5275.4607410591
WRNIP1,158.981169925779,1159.22165687659,21.80343357203184,0.1371447548298384
SERPINB1,117.913197513877,665.280954744139,20.898722635602482,0.17723819789674475
SERPINB9,71.0121597271668,391.517012674868,12.879968598719211,0.1813769451345356
SERPINB6,62.00631255659059,177.63089295971497,21.64478674178351,0.3490739224660265
NQO2,165.161271180979,1137.6667411104302,23.977360427616713,0.1451754412893989
RIPK1,114.804265635587,586.952940309533,22.45498489397781,0.19559364601707985
BPHL,35.5152810460842,58.48452494487201,21.566990395686595,0.6072594601659361
TUBB2A,38.89867772430859,146.69115801111695,10.314917062587718,0.26517397675298643
TUBB2B,1.5782167507786,0.8134258062065302,3.062071664598445,1.9402098368857115
PSMG4,52.245220395467705,135.13315719183603,20.19906225010407,0.3866202898027462
SLC22A23,119.114218394867,1012.98712962745,14.006295449220678,0.11758709949125816
PXDC1,104.35939800291199,653.2243721612718,16.672500928733545,0.15976041686507547
FAM50B,19.4584036242344,22.291494095540497,16.985378816728335,0.8729071071161232
PRPF4B,82.1765449342275,278.585400417427,24.24026717555395,0.2949779306851534
FAM217A,0.330631640629551,0.029323140080494903,3.728020992475632,11.275451391697297
C6orf201,0.022294530414662197,0.03379614041981889,0.014707184910346085,0.6596768192378599
ECI2,43.0408930980701,75.2839521429769,24.607083262064325,0.5717140489161382
CDYL,77.7031799011742,291.56701827483096,20.70804922476872,0.26650195334484367
RPP40,28.3043084605443,46.0980954054235,17.37889321421694,0.6140016894757492
PPP1R3G,22.8869360242393,72.9835854607554,7.177118488639966,0.31359018441956404
LYRM4,54.40647122393441,146.959498592996,20.14204008166014,0.3702140504344874
FARS2,55.1520273682687,147.064215761898,20.683115243717417,0.3750200351767538
NRN1,36.3923137822237,129.43496543959097,10.23216947542621,0.2811629273328657
F13A1,93.82893556463151,731.0493610535331,12.042783453779784,0.1283482902295576
LY86,4.41115356696293,3.1308566277216103,6.215000590905363,1.408928638860419
RREB1,206.426194490058,1492.6403675235802,28.547917300631426,0.13829600148931856
SSR1,57.7280213809436,164.014664507019,20.31845422222027,0.3519686581346702
CAGE1,58.0967355645648,141.63482197647102,23.830514531374757,0.4101868082569136
RIOK1,58.94273077481931,150.44424216971504,23.093243457423654,0.3917912040018551
DSP,31.383298755873,129.91986290514,7.580915025437683,0.24155889680077075
SNRNP48,60.0529966770656,140.092752873261,25.742676447783516,0.42866597625784614
BMP6,164.15843124747502,1436.9988468750403,18.752966022369637,0.1142369958086334
TXNDC5,56.5489792614266,178.24547643986597,17.940354613083723,0.31725337658431024
BLOC1S5,45.9538278784872,100.52715573208,21.006804393369794,0.45712849969575453
EEF1E1,28.905923762272597,49.181486121974594,16.98916593284857,0.5877399412165638
SLC35B3,56.7606879200468,132.32443332361,24.347549520789073,0.42895092383455735
TFAP2A,59.3533924594916,278.97678076938,12.627664520090029,0.21275387971645174
GCNT2,27.836944937468804,91.5165509055158,8.467271720627817,0.3041738861663223
C6orf52,53.8172803216863,157.431957281586,18.3971520854726,0.34184470072634376
PAK1IP1,54.4296750727352,155.553402927173,19.04548195522638,0.3499098962059871
TMEM14C,73.5382129235708,271.379232814167,19.927349281349006,0.2709795151271864
TMEM14B,30.946538546525996,51.9543932927554,18.433248611242295,0.5956481557227853
SYCP2L,37.4291537434908,81.3632267474327,17.21836271689011,0.46002543458211387
MAK,39.2662180275582,54.27238120834941,28.40921742992432,0.7235027679514712
GCM2,0.7873671839215212,1.0553466380430605,0.5874345546465004,0.7460744702627223
ELOVL2,10.476597433613298,23.509655051429398,4.668681592557835,0.4456295683920006
SMIM13,52.589133811085205,127.68371193180002,21.659904408774,0.4118703397280207
ERVFRD-1,0.372625801897181,0.013882339034658,10.001915951834253,26.841716008152574
NEDD9,69.38990336035488,209.78039437803596,22.952376949404368,0.3307740152080676
TMEM170B,99.1990750184311,440.087496946337,22.360227347500032,0.22540761940920842
ADTRP,0.001,0.06976904775913098,1.433300341796804e-05,0.01433300341796804
HIVEP1,117.06689866692099,685.09154307544,20.004127772428273,0.1708777459744967
EDN1,14.335330464551998,6.115826260714049,33.60162482835466,2.343972809796315
PHACTR1,64.0962716694169,300.70166779590295,13.66248505381808,0.21315569061931952
TBC1D7,47.8406524982914,105.45460768059802,21.70344266411192,0.4536610922036869
GFOD1,100.330952955377,596.4681381398791,16.876509367837187,0.16820840299745932
NOL7,56.5766178503236,122.54388383042999,26.120550347586637,0.46168454990876123
RANBP9,114.24969482549402,461.84299865916114,28.262835651107462,0.2473777780700103
MCUR1,57.4325575483943,198.726923731547,16.598146867132332,0.2890023982154419
RNF182,6.07778747673623,13.313536757167398,2.774582087850188,0.4565118636461665
CD83,30.1547871079514,65.6986654536683,13.840634040993299,0.458986295988265
JARID2,231.13083207616202,2885.924660578201,18.511038166019176,0.08008900413562928
DTNBP1,65.9990880343059,180.596077082222,24.119458693318737,0.36545139352200745
MYLIP,134.032201761382,793.444600187439,22.64131749684848,0.1689244614302233
GMPR,80.57376854531418,396.10597718375186,16.38988692811921,0.203414674825612
ATXN1,125.11482039820402,714.2394842022001,21.916624086891428,0.17517208606572107
STMND1,0.911538674405284,0.030098457701408697,27.606157205113323,30.285228680093507
RBM24,13.499534629487098,35.07623541375799,5.195467331743422,0.38486269892555686
CAP2,7.419030192908321,12.979571597906501,4.240664538740485,0.571592840098432
FAM8A1,101.17213730354699,413.22433744073896,24.770567556504812,0.24483586308140967
NUP153,84.526264875029,278.93956034856,25.61375462410434,0.3030271674960907
KIF13A,73.27310390732289,257.9010716574629,20.817857489728564,0.28411321998941597
NHLRC1,16.389604098411205,16.054061937269303,16.73215934710339,1.0209007640840693
TPMT,57.5396199517787,137.542813455339,24.07110761384977,0.4183397046074106
KDM1B,56.727322151671004,126.44791294868402,25.449127656265947,0.4486220517905462
DEK,91.79572925932631,354.86354727523303,23.74562271879663,0.2586789484695347
RNF144B,104.59121929456698,745.650747728894,14.670840452910745,0.14026837579541274
ID4,1.82881612962577,2.72917296361134,1.2254878970930911,0.6700990204760838
MBOAT1,65.8609021765682,188.93756802135104,22.95815745347853,0.34858552942274323
E2F3,159.68007093323604,1033.7726425646802,24.664731879522506,0.1544634326335883
CDKAL1,20.5916966384512,31.485091418534697,13.46726184826609,0.6540141924545674
SOX4,133.252234800947,947.9908714174381,18.730304916225265,0.1405627826370395
PRL,0.001,0.275915805262022,3.624294009001606e-06,0.003624294009001606
HDGFL1,0.0056103561084622,0.47359142680611,6.646255375869703e-05,0.011846405553196594
NRSN1,0.001,0.9663047265246422,1.0348702356000519e-06,0.0010348702356000519
DCDC2,7.8228490731992,11.3982329041942,5.368987292717538,0.686321216538805
KAAG1,0.31102469099431795,0.08051973730148308,1.201399329532204,3.8627136826064787
MRS2,53.4829843897221,154.694640764411,18.490812642872935,0.345732626065391
GPLD1,0.9458839206621579,0.9897475091405888,0.9039642768528838,0.9556820420629113
ALDH5A1,18.9391594502654,34.261464665493,10.469247715607429,0.5527831234062882
KIAA0319,16.8540657339151,15.2069908463187,18.679535920934423,1.1083103754215202
TDP2,88.6881312623229,371.762814949719,21.157534617513694,0.23856106015960202
ACOT13,86.6120445980864,369.787158810345,20.286389320804737,0.23422134201936323
C6orf62,108.76728358427398,513.651297386873,23.03181562761924,0.21175315654338242
GMNN,57.30839442432789,143.60371001030498,22.870245283068655,0.39907321628539716
FAM65B,256.766936100847,3099.3952241785,21.27165292128599,0.08284420589468498
LRRC16A,59.07376121395401,135.54039994814204,25.74663543340897,0.4358387701124958
SCGN,0.48443028509462194,0.06950718468415408,3.376236603211988,6.969499445214331
HIST1H2AA,0.0236188853347508,0.403943788368093,0.0013810133006619352,0.05847072294432248
SLC17A4,1.54849622642285,0.00010000000000000002,23978.40563245806,15484.962264228498
SLC17A1,1.23792451494783,0.0001,15324.571047088199,12379.245149478298
SLC17A3,2.63855763521707,2.98993222349613,2.3284763245307416,0.8824807513970342
SLC17A2,0.711142562992636,0.0001,5057.237448997353,7111.42562992636
TRIM38,42.630919146536705,67.45853952790762,26.94092223159816,0.6319573392024042
HIST1H1A,2.90936046400212,1.36102461547152,6.219122132898521,2.1376251619036197
HIST1H3A,69.7833122489371,233.34767620275304,20.868905779037714,0.29905295559190914
HIST1H4A,72.2600986598087,231.62093820171998,22.543393092457965,0.3119756755189247
HIST1H4B,59.17861052600681,162.265657365135,21.582557890905132,0.3647020046444044
HIST1H3B,46.0826214779297,184.6138606144,11.502971636098836,0.24961626025567887
HIST1H2AB,44.654762041323295,165.59038642057897,12.042050363374205,0.2696700153105855
HIST1H2BB,50.8666203056232,121.46091420362,21.30243361233752,0.41879003331350834
HIST1H3C,50.0776618766327,118.249727386639,21.207424951016886,0.4234907173434293
HIST1H1C,120.68755128824499,781.8028901651319,18.63063595592011,0.15437081751226764
HFE,18.092784747061504,22.248727555963004,14.713149733175046,0.8132053710286167
HIST1H4C,11.329907798101702,6.045332934917641,21.234034931648402,1.8741577875158095
HIST1H1T,0.12384667049821399,0.023440565708791494,0.6543356497467379,5.2834335159310895
HIST1H2BC,332.983009167957,4094.1675238533,27.081863101242423,0.08133106601719219
HIST1H2AC,323.094440335699,3726.7768946065294,28.01080406152405,0.08669540717698666
HIST1H1E,112.251908615422,674.539584571637,18.680135719250533,0.16641263342122023
HIST1H2BD,116.329038656568,741.0426687734081,18.261357685597954,0.1569802166036116
HIST1H2BE,12.4176591267036,15.81168775762,9.752169442676584,0.7853468470321429
HIST1H4D,18.134435008444598,29.145593880063593,11.283274392306996,0.6222015953104
HIST1H3F,359.566214213087,7655.93514298792,16.88727242183425,0.04696568185304105
HIST1H3D,224.225180376697,3210.2912818331906,15.661174361178963,0.06984574317152195
HIST1H2AD,224.225180376697,3210.2912818331906,15.661174361178963,0.06984574317152195
HIST1H2BF,233.739683334228,3678.61047331657,14.851868650264546,0.06354021036739246
HIST1H4E,71.5710595081164,580.487850392756,8.82433035531843,0.1232946726786645
HIST1H2BG,122.99480460977799,1342.0944129979598,11.271727096460584,0.09164392863765312
HIST1H2AE,115.520205605272,1234.60736426052,10.809037990047454,0.09356837562236958
HIST1H3E,21.3008423317789,46.345073461757,9.790164307705956,0.4596139511863308
HIST1H1D,39.2526883013879,66.0942430425743,23.311766168400357,0.5938896716935461
HIST1H4F,30.5122638576176,62.0057957428444,15.014697167632375,0.492087287842585
HIST1H4G,0.10338242627552702,0.038223525248744505,0.2796164402174244,2.7046805757122763
HIST1H2BH,122.935102554878,930.495965579051,16.241918287924516,0.13211782436732547
HIST1H3G,41.4053153682616,154.145830777321,11.121936494161957,0.26861132188567394
HIST1H2BI,41.4520835723826,151.93484472676903,11.309290081428259,0.272828024716303
HIST1H4H,53.79635226028551,134.74460558720804,21.47802135677832,0.39924679749400416
BTN3A2,44.979464604176506,115.55804890129501,17.50767043329419,0.389236968189002
BTN2A2,27.5151417883955,42.6108008298095,17.767397300495492,0.6457316279572611
BTN3A1,41.69836888075259,103.79301573596497,16.752128791964815,0.4017454217423208
BTN3A3,25.148694415226903,75.48466764335521,8.378613174514506,0.333162948190323
BTN2A1,47.605640046203604,111.60623720492701,20.306185576773977,0.42654999611528865
BTN1A1,1.49894400315761,0.46577489614502005,4.823860502569046,3.2181725884404697
HMGN4,60.81303223699408,219.61936408599993,16.83924778331253,0.27690195939726214
ABT1,42.0775241896202,105.234786786858,16.82445601865542,0.39984424803220064
ZNF322,50.92646546085069,111.39469083206899,23.282122917734107,0.45717138833505044
HIST1H2BJ,121.00744709691298,1318.9866794270697,11.101554307790744,0.09174273628712852
HIST1H2AG,113.00648414282601,1335.3859804888402,9.5631267999743,0.08462458479716711
HIST1H4I,47.3775901924984,172.94255194859,12.97908482994732,0.2739498732884557
